tick,player_x,player_y,player_z,player_yaw,player_pitch,on_ground,my_vx,my_vy,my_vz,my_hurt,my_health,target_x,target_y,target_z,target_dist,tgt_vx,tgt_vz,tgt_hurt,tgt_health,out_w,out_a,out_s,out_d,out_sprint,out_jump,out_left_click,out_right_click
231386,491138.1143495003,82.0,5152.629169985302,247.238,-4.935,1,0.2256,0.0,-0.1093,0,31.0,491141.00215496065,82.43648374624426,5151.536344927494,3.118,0.0458,0.0287,0,32.5,1,0,0,0,1,0,0,0
231387,491138.3057241981,82.0,5152.544061323808,249.808,-1.645,1,0.1914,0.0,-0.0851,0,31.0,491140.99101997376,82.29098916416284,5151.586729951662,2.866,-0.0111,0.0504,0,32.5,1,0,0,0,1,0,1,0
231388,491138.52976739267,82.0,5152.453570028887,250.425,2.467,1,0.224,0.0,-0.0905,10,30.15,491140.9798849869,82.14549458208143,5151.637114975831,2.587,-0.0111,0.0504,0,32.5,1,0,0,0,1,0,0,0
231389,491138.24725676235,82.36,5152.545095304552,251.658,6.374,0,-0.2825,0.36,0.0915,9,30.15,491140.85117332457,82.09699638805428,5151.70599331722,2.748,-0.1287,0.0689,0,32.5,1,0,0,0,0,0,1,1
231390,491138.11160724045,82.63440000534058,5152.588891407726,253.098,8.636,0,-0.1356,0.2744,0.0438,8,30.15,491140.72246166226,82.04849819402713,5151.77487165861,2.797,-0.1287,0.0689,10,31.0,1,0,0,0,1,0,0,0
231391,491138.0619140632,82.82491201428223,5152.605370233689,253.303,8.842,0,-0.0497,0.1905,0.0165,7,30.15,491140.88789110817,82.14691546268476,5151.8186644390735,3.011,0.1654,0.0438,9,31.0,1,0,0,0,0,0,1,0
231392,491138.04109868663,82.9332137851529,5152.613044352839,253.098,8.225,0,-0.0208,0.1083,0.0077,6,30.15,491141.0533205541,82.24533273134239,5151.862457219537,3.18,0.1654,0.0438,8,31.0,1,0,0,0,1,0,0,0
231393,491138.0541049545,82.96094952114596,5152.6056105057805,253.201,7.3,0,0.013,0.0277,-0.0074,5,30.15,491141.34804703604,82.43438848756159,5151.845804813024,3.421,0.2947,-0.0167,7,31.0,1,0,0,0,1,0,1,0
231394,491138.09032349766,82.9097305414223,5152.591449251237,253.303,5.346,0,0.0362,-0.0512,-0.0142,4,30.15,491141.642773518,82.6234442437808,5151.829152406512,3.645,0.2947,-0.0167,6,31.0,1,0,0,0,1,0,0,0
231395,491138.14768778894,82.78113593879031,5152.571240896321,254.948,2.365,0,0.0574,-0.1286,-0.0202,3,30.15,491141.918099012,82.73854616252054,5151.802768271008,3.848,0.2753,-0.0264,5,31.0,1,0,0,0,1,0,1,0
231396,491138.2244875438,82.57671322423234,5152.54620625875,255.771,-1.234,0,0.0768,-0.2044,-0.025,2,30.15,491142.193424506,82.85364808126027,5151.7763841355045,4.052,0.2753,-0.0264,4,31.0,1,0,0,0,1,0,0,0
231397,491138.3190726079,82.29797895854058,5152.517157803572,256.696,-2.776,0,0.0946,-0.2787,-0.029,1,30.15,491142.41019967064,82.83993205417352,5151.746756090336,4.198,0.2168,-0.0296,3,31.0,1,0,0,0,1,0,1,0
231398,491138.4299355274,82.0,5152.484836348287,259.164,-3.393,1,0.1109,-0.298,-0.0323,0,30.15,491142.6269748353,82.82621602708676,5151.717128045168,4.346,0.2168,-0.0296,2,31.0,1,0,0,0,1,0,0,0
231399,491138.60370677715,82.0,5152.347777983677,263.687,-2.673,1,0.1738,0.0,-0.1371,0,30.15,491142.7721498902,82.65497735139117,5151.696835363445,4.27,0.1452,-0.0203,1,31.0,1,1,0,0,1,0,1,0
231400,491138.7798176038,82.0,5152.171448290604,268.828,-1.851,1,0.1761,0.0,-0.1763,0,30.15,491142.9173249451,82.48373867569558,5151.676542681722,4.195,0.1452,-0.0203,0,31.0,1,1,0,0,1,0,0,0
231401,491138.96590281295,82.0,5151.981295622034,273.146,-1.028,1,0.1861,0.0,-0.1902,0,30.15,491142.96571663005,82.32249245046371,5151.680195121148,4.024,0.0484,0.0037,0,31.0,1,1,0,0,1,0,1,0
231402,491139.1642297176,82.0,5151.79061380902,275.099,-0.72,1,0.1983,0.0,-0.1907,0,30.15,491143.014108315,82.16124622523185,5151.683847560575,3.855,0.0484,0.0037,0,31.0,1,1,0,0,1,0,0,0
231403,491139.372244253,82.0,5151.603109011243,275.408,0.206,1,0.208,0.0,-0.1875,0,30.15,491142.93648887664,82.1074974834879,5151.737148373716,3.568,-0.0776,0.0533,0,31.0,1,1,0,0,1,0,1,0
231404,491139.5859309495,82.0,5151.417798691469,277.361,0.617,1,0.2137,0.0,-0.1853,0,30.15,491142.8588694383,82.05374874174396,5151.790449186858,3.295,-0.0776,0.0533,0,31.0,1,1,0,0,1,0,0,0
231405,491139.7587867137,82.0,5151.277583411968,281.679,2.467,1,0.1729,0.0,-0.1402,0,30.15,491142.7392462922,82.03583249449598,5151.943632791238,3.054,-0.1196,0.1532,0,32.0,1,1,0,0,1,0,1,0
231406,491139.961698125,82.0,5151.129466334442,290.11,3.29,1,0.2029,0.0,-0.1481,0,30.15,491142.6074141948,82.02388832966399,5152.118671860825,2.825,-0.1318,0.175,0,32.0,1,1,0,0,1,0,0,0
231407,491140.1460293226,82.0,5151.02608315229,296.278,6.066,1,0.1843,0.0,-0.1034,10,28.65,491142.4570261299,82.01592555310933,5152.30828124055,2.643,-0.1504,0.1896,10,30.5,1,1,0,0,1,0,1,0
231408,491139.8089624182,82.36,5150.728545160737,300.905,6.786,0,-0.3371,0.36,-0.2975,9,28.65,491142.5026007533,82.12520036873956,5152.538854160367,3.254,0.0456,0.2306,9,30.5,1,1,0,0,1,0,0,0
231409,491139.7055274459,82.63440000534058,5150.6293098643555,300.905,11.104,0,-0.1034,0.2744,-0.0992,8,28.65,491142.6059005022,82.29180024582637,5152.744652773578,3.606,0.1033,0.2058,8,30.5,1,1,0,0,0,0,0,1
231410,491139.62822853675,82.82491201428223,5150.5490563554795,301.316,11.823,0,-0.0773,0.1905,-0.0803,7,28.65,491142.7092002511,82.45840012291319,5152.950451386789,3.923,0.1033,0.2058,7,30.5,1,0,0,0,1,0,0,0
231411,491139.579660663,82.9332137851529,5150.4892588507,303.27,10.795,0,-0.0486,0.1083,-0.0598,6,28.65,491142.8582168341,82.61810008194213,5153.091967591193,4.198,0.149,0.1415,6,30.5,1,0,0,0,0,0,1,0
231412,491139.55677913217,82.96094952114596,5150.448803459843,306.662,7.197,0,-0.0229,0.0277,-0.0405,5,28.65,491143.007233417,82.77780004097107,5153.233483795597,4.438,0.149,0.1415,5,30.5,1,0,0,0,1,0,0,0
231413,491139.5563993592,82.9097305414223,5150.427198846214,306.868,4.935,0,-0.0004,-0.0512,-0.0216,4,28.65,491143.11940561136,82.83103336064738,5153.322322530398,4.592,0.1122,0.0888,4,30.5,1,0,0,0,1,0,0,0
231414,491139.5767950181,82.78113593879031,5150.422811085772,306.559,3.187,0,0.0204,-0.1286,-0.0044,3,28.65,491143.2315778057,82.88426668032369,5153.4111612652,4.722,0.1122,0.0888,3,30.5,1,0,0,0,1,0,0,0
231415,491139.61584405316,82.57671322423234,5150.437958091911,306.457,3.187,0,0.039,-0.2044,0.0151,2,28.65,491143.3106352038,82.78742778688246,5153.4720241768,4.786,0.0791,0.0609,2,30.5,1,0,0,0,1,0,0,0
231416,491139.67189087323,82.29797895854058,5150.466857425134,308.204,2.879,0,0.056,-0.2787,0.0289,1,28.65,491143.38969260186,82.69058889344123,5153.5328870884005,4.835,0.0791,0.0609,1,30.5,1,0,0,0,1,0,0,0
231417,491139.72289348097,82.0,5150.493155819124,310.158,2.776,1,0.051,-0.298,0.0263,0,28.65,491143.4264617346,82.46039259562748,5153.5531747256,4.826,0.0368,0.0203,0,30.5,0,0,0,0,0,0,0,0
231418,491139.832401343,82.0,5150.442100967575,314.065,0.925,1,0.1095,0.0,-0.0511,0,28.65,491143.4632308673,82.23019629781373,5153.5734623628,4.8,0.0368,0.0203,0,30.5,0,1,0,0,0,0,0,0
231419,491140.0221741008,82.0,5150.412031527211,313.962,0.925,1,0.1898,0.0,-0.0301,0,28.65,491143.4025705782,82.1534641985425,5153.507308241867,4.586,-0.0607,-0.0662,0,30.5,1,1,0,0,1,0,1,0
231420,491140.2557679801,82.0,5150.393220730247,314.27,0.822,1,0.2336,0.0,-0.0188,0,28.65,491143.34191028913,82.07673209927125,5153.441154120934,4.338,-0.0607,-0.0662,0,30.5,1,1,0,0,0,0,0,0
231421,491140.5132978505,82.0,5150.381155330607,315.093,1.851,1,0.2575,0.0,-0.0121,0,28.65,491143.1862735261,82.05115473284751,5153.314936080623,3.969,-0.1556,-0.1262,0,30.5,1,1,0,0,1,0,0,0
231422,491140.7839089925,82.0,5150.374767043878,318.794,1.748,1,0.2706,0.0,-0.0064,0,28.65,491143.0306367631,82.02557736642376,5153.188718040312,3.601,-0.1556,-0.1262,0,30.5,1,1,0,0,1,0,0,0
231423,491141.06137995375,82.0,5150.383335774083,323.729,3.907,1,0.2775,0.0,0.0086,0,28.65,491142.8433411754,82.01705157761585,5153.032062026875,3.192,-0.1873,-0.1567,0,30.5,1,1,0,0,1,0,0,0
231424,491141.22769981594,82.0,5150.486012568016,327.841,4.01,1,0.1663,0.0,0.1027,10,27.15,491142.65604558773,82.00852578880793,5152.875406013438,2.784,-0.1873,-0.1567,0,30.5,1,0,0,0,1,0,1,0
231425,491140.96315296454,82.36,5150.188605497678,330.0,7.608,0,-0.2645,0.36,-0.2974,9,27.15,491142.45819705847,82.00568385920529,5152.708604008959,2.951,-0.1978,-0.1668,0,31.5,1,0,0,0,1,0,0,0
231426,491140.8892499646,82.63440000534058,5150.113228216551,330.514,10.692,0,-0.0739,0.2744,-0.0754,8,27.15,491142.326298039,82.0037892394702,5152.534902672639,2.886,-0.1319,-0.1737,10,30.0,1,0,0,0,1,0,1,0
231427,491140.8245100421,82.82491201428223,5150.049068852197,328.15,14.599,0,-0.0647,0.1905,-0.0642,7,27.15,491142.373782026,82.11710949298013,5152.533685115092,3.012,0.0475,-0.0012,9,30.0,1,0,0,0,0,0,0,1
231428,491140.77595534996,82.9332137851529,5150.007322897674,327.944,14.702,0,-0.0486,0.1083,-0.0417,6,27.15,491142.421266013,82.23042974649007,5152.532467557547,3.095,0.0475,-0.0012,8,30.0,1,0,0,0,1,0,1,1
231429,491140.7453031084,82.96094952114596,5149.990923450271,325.785,14.291,0,-0.0307,0.0277,-0.0164,5,27.15,491142.56209400867,82.42445316432672,5152.636228371698,3.254,0.1408,0.1038,7,30.0,1,0,0,0,0,0,0,0
231430,491140.73175988614,82.9097305414223,5149.997054611743,325.888,11.618,0,-0.0135,-0.0512,0.0061,4,27.15,491142.70292200433,82.61847658216337,5152.7399891858495,3.39,0.1408,0.1038,6,30.0,1,0,0,0,1,0,1,0
231431,491140.7337535578,82.78113593879031,5150.023710616408,325.477,8.328,0,0.002,-0.1286,0.0267,3,27.15,491142.8436146696,82.7352343881089,5152.847492790566,3.525,0.1407,0.1075,5,30.0,1,0,0,0,1,0,0,0
231432,491140.74820061633,82.57671322423234,5150.068955978652,323.729,3.084,0,0.0144,-0.2044,0.0452,2,27.15,491142.98430733476,82.85199219405445,5152.954996395283,3.661,0.1407,0.1075,4,30.0,1,0,0,0,1,0,0,0
231433,491140.7764315139,82.29797895854058,5150.13066461864,321.364,-1.131,0,0.0282,-0.2787,0.0617,1,27.15,491143.0832882232,82.83882812936963,5153.022080930189,3.738,0.099,0.0671,3,30.0,1,0,0,0,1,0,0,0
231434,491140.8180430509,82.0,5150.20671266509,320.439,-2.467,1,0.0416,-0.298,0.076,0,27.15,491143.1822691116,82.82566406468482,5153.089165465095,3.818,0.099,0.0671,2,30.0,1,0,0,0,1,0,1,0
231435,491140.93718359066,82.0,5150.3740249268485,320.336,-2.982,1,0.1191,0.0,0.1673,0,27.15,491143.25692940777,82.65460937645655,5153.121943643397,3.655,0.0747,0.0328,1,30.0,1,0,0,0,1,0,0,0
231436,491141.0836587779,82.0,5150.563361187551,320.645,-1.439,1,0.1465,0.0,0.1893,0,27.15,491143.3315897039,82.48355468822828,5153.154721821698,3.464,0.0747,0.0328,0,30.0,1,0,0,0,1,0,1,0
231437,491141.2444559323,82.0,5150.765220311462,321.159,-1.028,1,0.1608,0.0,0.2019,0,27.15,491143.33564313594,82.32236979215219,5153.123981214466,3.169,0.0041,-0.0307,0,30.0,1,0,0,0,1,0,0,0
231438,491141.3770449515,82.0,5150.930570575338,320.028,2.056,1,0.1326,0.0,0.1654,0,27.15,491143.339696568,82.1611848960761,5153.093240607233,2.925,0.0041,-0.0307,0,30.0,1,0,0,0,1,0,0,0
231439,491141.5313130616,82.0,5151.118459837391,318.074,4.935,1,0.1543,0.0,0.1879,0,27.15,491143.25771437865,82.10745659738406,5152.978827071489,2.54,-0.082,-0.1144,0,30.0,1,0,0,0,1,0,0,0
231440,491141.6286613978,82.0,5151.235610341514,315.812,9.87,1,0.0973,0.0,0.1172,10,25.65,491143.1757321893,82.05372829869202,5152.8644135357445,2.247,-0.082,-0.1144,10,28.5,1,0,0,0,1,0,0,1
231441,491141.297453035,82.36,5150.851659645232,314.27,12.132,0,-0.3312,0.36,-0.384,9,25.65,491143.1484047929,82.15040219912801,5152.951275690496,2.807,-0.0273,0.0869,9,28.5,1,0,0,0,0,0,0,1
231442,491141.13066255354,82.63440000534058,5150.655689179816,313.139,15.833,0,-0.1668,0.2744,-0.196,8,25.65,491143.12107739644,82.247076099564,5153.038137845248,3.129,-0.0273,0.0869,8,28.5,1,0,0,0,0,0,0,0
231443,491140.9974979483,82.82491201428223,5150.494754954295,316.635,15.113,0,-0.1332,0.1905,-0.1609,7,25.65,491143.15363493096,82.43555073304266,5153.160841896832,3.451,0.0326,0.1227,7,28.5,1,0,0,0,1,0,1,0
231444,491140.8938309486,82.9332137851529,5150.366812436346,318.794,16.244,0,-0.1037,0.1083,-0.1279,6,25.65,491143.1861924655,82.62402536652132,5153.283545948416,3.723,0.0326,0.1227,6,28.5,1,0,0,0,1,0,0,0
231445,491140.8162843085,82.96094952114596,5150.269550205402,321.673,13.879,0,-0.0775,0.0277,-0.0973,5,25.65,491143.197044977,82.73893357768088,5153.355697298944,3.904,0.0109,0.0722,5,29.5,1,0,0,0,1,0,1,0
231446,491140.7615465668,82.9097305414223,5150.201007813665,324.757,11.206,0,-0.0547,-0.0512,-0.0685,4,25.65,491143.2078974885,82.85384178884044,5153.427848649471,4.05,0.0109,0.0722,4,29.5,1,0,0,0,1,0,0,0
231447,491140.7264387503,82.78113593879031,5150.159443764735,326.402,6.169,0,-0.0351,-0.1286,-0.0416,3,25.65,491143.21151499235,82.8400611925603,5153.4623157663145,4.134,0.0036,0.0345,3,29.5,1,0,0,0,1,0,0,0
231448,491140.70861404913,82.57671322423234,5150.142828012897,323.626,4.729,0,-0.0178,-0.2044,-0.0166,2,25.65,491143.2151324962,82.82628059628016,5153.496782883158,4.195,0.0036,0.0345,2,29.5,1,0,0,0,1,0,0,0
231449,491140.70750912785,82.29797895854058,5150.148219875454,321.467,4.729,0,-0.0011,-0.2787,0.0054,1,25.65,491143.19550499745,82.6550203975201,5153.4978552554385,4.188,-0.0196,0.0011,1,29.5,1,0,0,0,1,0,0,0
231450,491140.72340001113,82.0,5150.168137458547,321.159,4.729,1,0.0159,-0.298,0.0199,0,25.65,491143.1758774987,82.48376019876005,5153.498927627719,4.164,-0.0196,0.0011,0,29.5,1,0,0,0,1,0,0,0
231451,491140.81777258066,82.0,5150.285483666886,322.187,4.627,1,0.0944,0.0,0.1173,0,25.65,491143.1068349991,82.32250679917337,5153.436785085146,3.908,-0.069,-0.0621,0,29.5,1,0,0,0,1,0,0,0
231452,491140.8813348309,82.0,5150.365024772051,323.009,5.243,1,0.0636,0.0,0.0795,0,25.65,491143.0377924995,82.16125339958668,5153.3746425425725,3.706,-0.069,-0.0621,0,29.5,1,0,0,0,0,0,0,1
231453,491140.92783593014,82.0,5150.424107072648,325.58,4.832,1,0.0465,0.0,0.0591,10,24.15,491142.921028333,82.10750226639112,5153.228928361715,3.443,-0.1168,-0.1457,0,29.5,1,0,0,0,0,0,0,1
231454,491140.71816015715,82.36,5150.136784737524,324.963,7.402,0,-0.2097,0.36,-0.2873,9,24.15,491142.8042641665,82.05375113319556,5153.083214180857,3.623,-0.1168,-0.1457,0,29.5,1,0,0,0,0,0,0,0
231455,491140.6183167906,82.63440000534058,5150.000761266357,326.196,7.402,0,-0.0998,0.2744,-0.136,8,24.15,491142.65075944434,82.03583408879705,5152.940892787238,3.624,-0.1535,-0.1423,0,29.5,1,0,0,0,1,0,0,0
231456,491140.53029700706,82.82491201428223,5149.881212725547,326.813,9.664,0,-0.088,0.1905,-0.1195,7,24.15,491142.49725472217,82.01791704439853,5152.79857139362,3.61,-0.1535,-0.1423,0,29.5,1,0,0,0,1,0,0,0
231457,491140.4609377256,82.9332137851529,5149.788819886532,326.813,9.973,0,-0.0694,0.1083,-0.0924,6,24.15,491142.27941981476,82.01194469626569,5152.719880929079,3.57,-0.2178,-0.0787,0,29.5,1,0,0,0,1,0,1,0
231458,491140.4117811177,82.96094952114596,5149.7260576362505,325.991,11.618,0,-0.0492,0.0277,-0.0628,5,24.15,491142.06158490735,82.00597234813284,5152.641190464539,3.483,-0.2178,-0.0787,0,29.5,1,0,0,0,0,0,0,0
231459,491140.38130187785,82.9097305414223,5149.690064462453,325.888,11.206,0,-0.0305,-0.0512,-0.036,4,24.15,491141.81188993825,82.0039815654219,5152.583710309693,3.353,-0.2497,-0.0575,0,29.5,1,0,0,0,1,0,0,0
231460,491140.367883773,82.78113593879031,5149.678387320918,327.225,8.533,0,-0.0134,-0.1286,-0.0117,3,24.15,491141.56219496916,82.00199078271095,5152.526230154846,3.185,-0.2497,-0.0575,0,29.5,1,0,0,0,1,0,0,0
231461,491140.36946974223,82.57671322423234,5149.689182802042,329.589,5.346,0,0.0016,-0.2044,0.0108,2,24.15,491141.33312997944,82.00132718847397,5152.465403436564,2.995,-0.2291,-0.0608,0,29.5,1,0,0,0,1,0,0,0
231462,491140.3824010705,82.29797895854058,5149.72096144079,333.907,6.271,0,0.0129,-0.2787,0.0318,1,24.15,491141.1040649897,82.00066359423698,5152.4045767182815,2.795,-0.2291,-0.0608,0,29.5,1,0,0,0,1,0,1,0
231463,491140.405379633,82.0,5149.772761056272,342.543,9.561,1,0.023,-0.298,0.0518,10,22.65,491140.8922933265,82.000442396158,5152.332217812188,2.605,-0.2118,-0.0724,0,29.5,1,0,0,0,1,0,0,0
231464,491140.4212438373,82.36,5149.571696107463,349.535,15.216,0,0.0159,0.36,-0.2011,9,22.65,491140.69902888435,82.000294930772,5152.252728541459,2.719,-0.1933,-0.0795,0,29.5,1,0,0,0,1,0,1,0
231465,491140.4308384651,82.63440000534058,5149.466924538563,359.61,16.655,0,0.0096,0.2744,-0.1048,8,22.65,491140.5181025896,82.00019662051467,5152.199735694306,2.807,-0.1809,-0.053,0,30.5,1,0,0,0,0,0,0,1
231466,491140.4395996424,82.82491201428223,5149.375502293144,361.255,15.936,0,0.0088,0.1905,-0.0914,7,22.65,491140.35581839306,82.00013108034311,5152.185240462871,2.929,-0.1623,-0.0145,10,29.0,1,0,0,0,0,0,1,1
231467,491140.44715142203,82.9332137851529,5149.311903527007,359.404,13.674,0,0.0076,0.1083,-0.0636,6,22.65,491140.2267955954,82.11467072022874,5152.38391030858,3.187,-0.129,0.1987,9,29.0,1,0,0,0,0,0,0,0
231468,491140.4542971372,82.96094952114596,5149.2795071788305,357.862,8.842,0,0.0071,0.0277,-0.0324,5,22.65,491140.13036373025,82.28478048015249,5152.6413568723865,3.444,-0.0964,0.2574,8,29.0,1,0,0,0,1,0,1,0
231469,491140.4617766445,82.9097305414223,5149.275487766958,358.068,4.01,0,0.0075,-0.0512,-0.004,4,22.65,491140.0556591535,82.46068698676832,5152.917154581591,3.692,-0.0747,0.2758,7,29.0,1,0,0,0,1,0,0,0
231470,491140.4694427213,82.78113593879031,5149.300953257254,362.283,2.467,0,0.0077,-0.1286,0.0255,3,22.65,491139.98095457675,82.63659349338417,5153.192952290796,3.925,-0.0747,0.2758,6,29.0,1,0,0,0,1,0,1,0
231471,491140.4754419451,82.57671322423234,5149.349588119909,367.526,0.72,0,0.006,-0.2044,0.0486,2,22.65,491139.93521971785,82.74731232892277,5153.441134860531,4.131,-0.0457,0.2482,5,29.0,1,0,0,0,1,0,0,0
231472,491140.47758834943,82.29797895854058,5149.419109556147,368.554,-0.514,0,0.0021,-0.2787,0.0695,1,22.65,491139.88948485896,82.85803116446138,5153.689317430266,4.347,-0.0457,0.2482,4,29.0,1,0,0,0,1,0,1,0
231473,491140.4738109989,82.0,5149.50757251526,367.835,-1.337,1,-0.0038,-0.298,0.0885,0,22.65,491139.87423990597,82.84285410964092,5153.886628286844,4.5,-0.0152,0.1973,3,29.0,1,0,0,0,1,0,0,0
231474,491140.45647178794,82.0,5149.714288344417,368.452,0.0,1,-0.0173,0.0,0.2067,0,22.65,491139.858994953,82.82767705482047,5154.083939143422,4.487,-0.0152,0.1973,2,29.0,1,0,0,0,1,0,1,0
231475,491140.4283111194,82.0,5149.953176272515,370.816,0.206,1,-0.0282,0.0,0.2389,0,22.65,491139.8434966353,82.65595136988031,5154.212209428948,4.349,-0.0155,0.1283,1,29.0,1,0,0,0,1,0,0,0
231476,491140.38903998176,82.0,5150.208748079536,372.77,0.411,1,-0.0393,0.0,0.2556,0,22.65,491139.82799831766,82.48422568494016,5154.340479714474,4.198,-0.0155,0.1283,0,29.0,1,0,0,0,1,0,1,0
231477,491140.33949379675,82.0,5150.472551771028,373.284,0.411,1,-0.0495,0.0,0.2638,0,22.65,491139.8332488784,82.32281712329343,5154.383236476316,3.957,0.0053,0.0428,0,29.0,1,0,0,0,1,0,0,0
231478,491140.2831949539,82.0,5150.740586142594,372.05,1.131,1,-0.0563,0.0,0.268,0,22.65,491139.8384994392,82.16140856164671,5154.425993238157,3.716,0.0053,0.0428,0,29.0,1,0,0,0,1,0,1,0
231479,491140.2258786373,82.0,5151.011529917113,370.097,2.262,1,-0.0573,0.0,0.2709,0,22.65,491139.89233295945,82.10760570776448,5154.325662158772,3.333,0.0538,-0.1003,0,29.0,1,0,0,0,1,0,0,0
231480,491140.1724183823,82.0,5151.284922179291,367.218,4.524,1,-0.0535,0.0,0.2734,0,22.65,491139.9461664797,82.05380285388225,5154.225331079386,2.95,0.0538,-0.1003,0,29.0,1,0,0,0,1,0,0,0
231481,491140.12724611844,82.0,5151.560587809165,363.928,8.431,1,-0.0452,0.0,0.2757,0,22.65,491140.0891109865,82.03586856925483,5154.098137386257,2.538,0.1429,-0.1272,0,29.0,1,0,0,0,1,0,0,0
231482,491140.1111257823,82.0,5151.6704512493925,362.694,13.263,1,-0.0161,0.0,0.1099,0,22.65,491140.2320554933,82.01793428462742,5153.970943693128,2.304,0.1429,-0.1272,0,29.0,1,0,0,0,0,0,1,1
231483,491140.10142241546,82.0,5151.7500159432275,364.134,13.777,1,-0.0097,0.0,0.0796,0,22.65,491140.4359536622,82.01195618975161,5153.824379128752,2.101,0.2039,-0.1466,0,29.0,1,0,0,0,0,0,0,1
231484,491140.086947164,82.0,5151.920527282437,360.741,17.067,1,-0.0145,0.0,0.1705,10,21.8,491140.63985183113,82.00597809487581,5153.677814564377,1.842,0.2039,-0.1466,10,27.5,1,0,0,0,0,0,0,0
231485,491139.69863377,82.36,5151.286667667112,356.526,16.45,0,-0.3883,0.36,-0.6339,9,21.8,491140.85365122074,82.11856872991721,5153.712293042918,2.697,0.2138,0.0345,9,28.5,1,0,0,0,1,0,1,0
231486,491139.48692712275,82.63440000534058,5150.9456666868045,344.291,17.683,0,-0.2117,0.2744,-0.341,8,21.8,491141.02743414714,82.28737915327814,5153.787362028612,3.251,0.1738,0.0751,8,28.5,1,0,0,0,1,0,0,0
231487,491139.2995885133,82.82491201428223,5150.65422154061,335.655,16.039,0,-0.1873,0.1905,-0.2914,7,21.8,491141.1537060981,82.46241943551875,5153.858241352408,3.72,0.1263,0.0709,7,28.5,1,0,0,0,1,0,1,0
231488,491139.1396142797,82.9332137851529,5150.412220633677,330.103,13.057,0,-0.16,0.1083,-0.242,6,21.8,491141.27997804905,82.63745971775938,5153.929120676205,4.128,0.1263,0.0709,6,28.5,1,0,0,0,0,0,0,0
231489,491139.00676643726,82.96094952114596,5150.214072640641,329.281,9.459,0,-0.1328,0.0277,-0.1981,5,21.8,491141.3429020327,82.74788981183958,5153.98399711747,4.44,0.0629,0.0549,5,28.5,1,0,0,0,1,0,1,0
231490,491138.89890712214,82.9097305414223,5150.0556529699425,328.252,8.328,0,-0.1079,-0.0512,-0.1584,4,21.8,491141.40582601633,82.85831990591979,5154.038873558735,4.707,0.0629,0.0549,4,28.5,1,0,0,0,1,0,0,0
231491,491138.8141881761,82.78113593879031,5149.933142484332,328.15,7.814,0,-0.0847,-0.1286,-0.1225,3,21.8,491141.42680067755,82.84304660394652,5154.0571657058235,4.882,0.021,0.0183,3,28.5,1,0,0,0,1,0,0,0
231492,491138.7505601627,82.57671322423234,5149.843288727436,328.252,7.402,0,-0.0636,-0.2044,-0.0899,2,21.8,491141.4477753388,82.82777330197325,5154.075457852912,5.025,0.021,0.0183,2,28.5,1,0,0,0,1,0,0,0
231493,491138.70609170245,82.29797895854058,5149.7831732251825,328.561,6.477,0,-0.0445,-0.2787,-0.0601,1,21.8,491141.43393355916,82.65601553464883,5154.060721901941,5.086,-0.0138,-0.0147,1,28.5,1,0,0,0,1,0,0,0
231494,491138.6789253314,82.0,5149.7502015514265,328.355,6.066,1,-0.0272,-0.298,-0.033,0,21.8,491141.42009177955,82.48425776732441,5154.04598595097,5.119,-0.0138,-0.0147,0,28.5,1,0,0,0,1,0,0,0
231495,491138.7212029512,82.0,5149.828557312498,328.355,5.963,1,0.0423,0.0,0.0784,0,21.8,491141.37381118635,82.3228385115496,5153.978573967313,4.936,-0.0463,-0.0674,0,28.5,1,0,0,0,1,0,1,0
231496,491138.8112855525,82.0,5149.979699548066,328.355,5.655,1,0.0901,0.0,0.1511,0,21.8,491141.32753059315,82.1614192557748,5153.911161983657,4.671,-0.0463,-0.0674,0,28.5,1,0,0,0,1,0,0,0
