player_yaw,player_pitch,target_dist,ideal_yaw,ideal_pitch,yaw_error,pitch_error,on_ground,out_w,out_a,out_s,out_d,out_sprint,out_left_click,out_right_click
-78.34,-4.42,3.054,-69.54,0.28,8.8,4.7,0,1,0,0,1,0,0,0
-75.97,-5.76,3.049,-70.88,-1.46,5.09,4.29,0,1,0,0,1,0,1,0
-72.89,-9.25,3.062,-72.27,-5.43,0.62,3.82,0,1,0,0,1,0,0,0
-72.27,-11.51,3.104,-73.38,-10.58,-1.1,0.93,0,1,0,0,1,0,1,0
-75.56,-13.16,3.176,-74.78,-16.56,0.79,-3.4,1,1,0,0,1,0,0,0
-79.57,-13.36,2.989,-75.68,-16.35,3.89,-2.98,1,1,0,0,0,0,1,0
-79.88,-14.7,2.754,-76.06,-16.19,3.82,-1.49,1,1,0,0,0,0,0,0
-78.34,-13.16,2.626,-75.92,-7.38,2.42,5.78,0,1,0,0,0,0,1,0
-76.08,-11.41,2.481,-75.77,-0.86,0.3,10.55,0,1,0,0,0,0,0,0
-74.95,-7.61,2.299,-75.75,3.81,-0.81,11.42,0,1,0,0,0,0,1,0
-75.15,-5.86,2.109,-75.78,7.02,-0.63,12.88,0,1,0,0,0,0,0,0
-75.67,-4.11,2.274,-75.37,0.32,0.29,4.43,0,1,0,0,0,0,1,1
-73.51,-6.79,2.418,-75.0,-7.56,-1.49,-0.77,0,1,0,0,0,0,0,1
-74.12,-7.61,2.568,-74.72,-15.96,-0.59,-8.35,0,1,0,0,0,0,0,0
-74.64,-10.38,2.779,-74.45,-25.31,0.19,-14.92,0,1,0,0,0,0,0,0
-74.64,-10.59,3.07,-74.25,-34.14,0.39,-23.56,1,1,0,0,0,0,0,0
-73.71,-12.44,2.934,-74.14,-36.36,-0.43,-23.92,1,1,0,0,0,0,0,0
-72.79,-12.23,2.725,-74.16,-38.04,-1.38,-25.8,1,1,0,0,0,0,1,0
-72.48,-12.03,2.599,-74.06,-27.34,-1.58,-15.32,0,1,0,0,0,0,0,0
-71.76,-10.18,2.421,-74.2,-18.12,-2.45,-7.95,0,1,0,0,0,0,1,1
-71.25,-9.66,2.305,-74.15,-10.12,-2.9,-0.45,0,1,0,0,0,0,0,1
-71.04,-9.36,2.213,-74.1,-5.82,-3.06,3.54,0,1,0,0,0,0,1,0
-71.25,-9.05,2.396,-73.7,-12.84,-2.45,-3.8,0,1,0,0,0,0,0,0
-70.94,-9.77,2.556,-72.67,-19.28,-1.74,-9.52,0,1,0,0,0,0,1,0
-71.35,-8.53,2.692,-70.42,-26.17,0.93,-17.64,0,1,0,0,0,0,0,0
-70.94,-9.05,2.831,-68.62,-33.87,2.31,-24.82,1,1,0,0,0,0,1,0
-71.25,-11.0,2.666,-66.8,-38.48,4.45,-27.48,1,1,0,0,0,0,0,0
-70.63,-16.65,2.494,-65.04,-43.95,5.59,-27.29,1,1,0,0,0,0,1,0
-70.01,-23.75,2.267,-61.86,-53.36,8.15,-29.61,1,1,0,0,0,0,0,0
-68.06,-27.45,2.149,-60.59,-58.7,7.46,-31.25,1,1,0,0,0,0,1,1
-62.71,-28.38,1.878,-58.78,-65.33,3.93,-36.95,1,1,0,0,0,0,0,0
-52.33,-25.39,1.494,-56.45,-69.09,-4.13,-43.7,1,1,0,0,0,0,1,1
-47.6,-19.94,1.101,-42.45,-81.93,5.15,-61.98,1,1,0,0,0,0,0,0
-45.85,-17.27,0.652,95.33,-71.5,141.18,-54.23,1,1,0,0,0,0,1,1
-51.61,-12.03,0.319,124.88,46.62,176.49,58.65,1,1,0,0,0,0,0,0
-55.41,-8.84,0.76,137.35,66.37,-167.24,75.21,1,1,0,0,0,0,0,0
-60.35,-2.47,1.632,144.32,73.14,-155.34,75.61,1,1,0,0,0,0,0,0
-64.25,-1.44,1.185,153.32,66.9,-142.42,68.34,1,1,0,0,0,0,0,0
-64.56,-1.23,0.981,161.21,57.04,-134.23,58.28,1,1,0,0,1,0,0,0
-64.56,-1.23,0.967,166.59,45.51,-128.85,46.74,1,1,0,0,1,0,0,0
-64.56,-1.23,1.07,170.01,35.07,-125.43,36.3,1,1,0,0,1,0,0,0
-64.56,-1.23,1.185,171.9,27.99,-123.54,29.22,1,1,0,0,1,0,0,0
-64.56,-1.23,1.286,172.29,40.0,-123.14,41.24,0,1,0,0,1,0,0,0
-64.56,-1.23,1.43,172.56,47.53,-122.87,48.76,0,1,0,0,1,0,0,0
-64.56,-1.23,1.58,172.86,51.67,-122.58,52.9,0,1,0,0,1,0,0,0
-64.56,-1.23,1.704,173.19,53.47,-122.25,54.7,0,1,0,0,1,0,0,0
-64.56,-1.23,1.789,173.54,53.51,-121.9,54.74,0,1,0,0,1,0,0,0
-64.56,-1.23,1.829,173.91,51.98,-121.53,53.22,0,1,0,0,1,0,0,0
-64.56,-1.23,1.83,174.28,48.93,-121.15,50.17,0,1,0,0,1,0,0,0
-64.56,-1.23,1.789,174.58,44.53,-120.86,45.77,0,0,0,0,0,0,0,0
-64.56,-1.23,1.832,174.82,42.94,-120.61,44.17,1,0,0,0,0,0,0,0
3.5,8.84,5.689,-3.02,4.22,-6.52,-4.62,1,1,0,0,1,0,0,0
0.11,5.66,5.277,-5.71,4.55,-5.81,-1.1,1,1,0,0,1,0,0,0
-8.32,2.88,4.868,-8.83,4.93,-0.5,2.05,1,1,0,0,1,0,0,0
-15.62,0.0,4.455,-12.35,5.39,3.27,5.39,1,1,0,0,1,0,0,0
-24.77,1.75,4.275,-15.2,5.61,9.57,3.86,1,1,0,0,1,0,0,0
-27.55,2.88,4.078,-17.96,5.88,9.59,3.0,1,1,0,0,1,0,1,0
-29.61,1.44,3.481,-23.01,6.88,6.6,5.44,1,1,0,0,1,0,1,0
-31.87,-2.36,2.907,-29.85,8.22,2.02,10.58,1,1,0,0,1,0,1,0
-33.82,-2.78,3.026,-32.43,13.83,1.39,16.61,0,1,0,0,1,0,0,0
-40.4,-0.62,2.997,-34.95,18.35,5.45,18.97,0,1,0,0,1,0,1,0
-42.46,0.82,2.925,-37.34,21.7,5.12,20.88,0,1,0,0,1,0,0,0
-50.07,5.45,3.069,-39.95,19.74,10.12,14.29,0,1,0,0,1,0,0,0
-55.21,11.1,3.254,-41.97,15.46,13.23,4.35,0,1,0,0,1,0,1,0
-53.36,13.88,3.486,-43.5,9.98,9.86,-3.9,0,1,0,0,1,0,0,1
-48.42,12.95,3.763,-44.48,4.26,3.94,-8.69,0,1,0,0,0,0,1,1
-43.69,7.61,4.051,-45.28,-1.16,-1.58,-8.77,0,1,0,0,0,0,0,0
-44.1,3.19,4.348,-45.94,-6.55,-1.84,-9.74,1,1,0,0,0,0,0,0
-43.49,-1.13,4.349,-46.37,-6.68,-2.89,-5.55,1,1,0,0,0,0,0,0
-40.2,-4.01,4.284,-46.67,-6.92,-6.47,-2.91,1,1,0,0,0,0,0,0
-38.14,-5.14,4.105,-47.15,-5.33,-9.01,-0.19,1,1,0,0,0,0,1,0
-38.14,-5.14,3.903,-46.41,-2.72,-8.27,2.42,1,1,1,0,0,0,0,0
-38.96,-4.11,3.696,-44.66,0.28,-5.7,4.39,1,1,1,0,0,0,0,0
-38.96,-3.8,3.506,-42.27,3.58,-3.31,7.38,1,1,1,0,0,0,0,0
-38.96,-2.98,3.225,-39.55,5.07,-0.59,8.05,1,1,1,0,0,0,1,0
-37.73,-2.67,2.955,-36.17,6.81,1.55,9.49,1,1,1,0,0,0,0,0
-34.44,-0.72,2.641,-32.79,8.09,1.65,8.81,1,1,1,0,0,0,1,0
-29.2,1.34,2.774,-32.08,14.45,-2.88,13.12,0,1,1,0,0,0,0,0
-27.86,6.68,2.944,-31.83,15.93,-3.98,9.24,0,1,1,0,0,0,0,0
-27.34,10.69,3.156,-32.29,14.58,-4.94,3.88,0,1,0,0,1,0,0,0
-28.89,13.78,3.378,-33.22,11.73,-4.33,-2.05,0,0,0,0,1,0,0,0
-30.12,13.88,3.609,-34.15,8.27,-4.03,-5.61,0,1,0,0,1,0,1,0
-33.1,11.31,3.758,-35.15,4.98,-2.04,-6.33,0,1,0,0,1,0,0,0
-38.96,5.45,3.907,-36.28,0.78,2.68,-4.67,0,1,0,0,1,0,1,0
-41.74,0.0,4.022,-37.62,-2.3,4.12,-2.3,0,1,0,0,1,0,0,0
-43.38,-2.78,4.102,-39.02,-5.02,4.36,-2.24,1,1,0,0,1,0,1,0
-43.49,-3.91,4.018,-41.53,-2.88,1.96,1.02,1,1,0,0,1,0,1,0
-44.93,-4.42,3.888,-44.39,0.1,0.53,4.52,1,1,0,0,1,0,0,0
-47.29,-4.83,3.758,-47.48,3.25,-0.19,8.09,1,1,0,0,1,0,1,0
-51.2,-4.83,3.511,-51.13,4.6,0.07,9.43,1,1,0,0,1,0,0,0
-54.59,-3.8,3.224,-55.38,5.81,-0.79,9.62,1,1,0,0,1,0,1,0
-57.37,-2.26,2.907,-60.37,7.04,-3.01,9.3,1,1,0,0,1,0,0,0
-61.07,1.03,2.897,-62.71,13.65,-1.65,12.62,0,1,0,0,1,0,0,0
-68.37,4.42,2.807,-64.99,19.01,3.37,14.58,0,1,0,0,1,0,0,0
-76.18,8.64,2.685,-67.76,23.19,8.42,14.55,0,1,0,0,1,0,0,0
-79.98,12.13,2.516,-70.82,26.39,9.17,14.26,0,0,0,0,1,0,1,0
-77.31,12.85,2.549,-72.68,23.24,4.63,10.39,0,1,0,0,1,0,0,0
-71.96,11.1,2.556,-74.21,18.68,-2.25,7.58,0,1,0,0,1,0,1,0
-70.73,8.64,2.708,-74.81,10.08,-4.08,1.45,0,1,0,0,1,0,0,0
-75.25,5.66,2.911,-75.45,1.25,-0.19,-4.4,0,1,0,0,1,0,1,0
-78.44,1.54,3.184,-76.35,-7.41,2.09,-8.96,1,0,0,0,1,0,0,0
-79.26,-4.32,3.408,-79.29,-8.14,-0.03,-3.82,1,0,0,0,1,0,0,0
-77.41,-8.02,3.591,-82.03,-7.97,-4.62,0.05,1,1,0,0,1,0,1,0
-78.44,-8.94,3.75,-84.78,-6.95,-6.34,2.0,1,1,0,0,1,0,0,0
-83.38,-6.79,3.888,-87.41,-5.15,-4.04,1.63,1,1,0,0,1,0,1,0
-90.37,-4.11,3.954,-89.98,-3.3,0.39,0.82,1,1,0,0,1,0,0,0
-96.43,-1.34,3.955,-92.57,-1.06,3.87,0.28,1,1,0,0,1,0,1,0
-98.9,-0.41,3.902,-94.99,1.35,3.91,1.76,1,1,0,0,1,0,0,0
-101.88,1.75,3.846,-97.29,3.81,4.59,2.06,1,1,0,0,1,0,0,0
-104.04,3.19,3.634,-100.27,4.89,3.77,1.7,1,1,0,0,1,0,0,0
-106.61,4.52,3.369,-103.93,5.88,2.68,1.36,1,1,0,0,1,0,0,0
-110.62,4.94,3.11,-108.05,7.03,2.58,2.1,1,1,0,0,1,0,1,0
-113.71,5.24,2.751,-113.33,8.19,0.38,2.94,1,1,0,0,1,0,0,0
-116.69,5.45,2.729,-115.57,14.96,1.12,9.51,0,1,0,0,1,0,1,0
-120.9,5.86,2.888,-116.69,16.4,4.21,10.54,0,1,0,0,1,0,0,0
-128.92,8.74,3.061,-117.24,15.12,11.69,6.39,0,1,0,0,1,0,1,0
-135.4,10.9,3.249,-117.67,12.25,17.73,1.36,0,1,0,0,1,0,0,0
-138.28,13.26,3.459,-118.01,8.67,20.27,-4.59,0,0,0,0,1,0,1,1
-134.58,11.31,3.602,-118.46,5.22,16.12,-6.09,0,0,0,0,1,0,0,1
-130.26,5.76,3.734,-118.89,1.56,11.37,-4.19,0,1,0,0,1,0,0,0
-126.15,-1.44,3.828,-119.13,-2.09,7.01,-0.65,0,1,0,0,0,0,0,0
-120.9,-9.36,3.925,-119.26,-6.29,1.64,3.06,1,1,0,0,0,0,0,0
-118.02,-11.21,3.777,-119.49,-3.95,-1.47,7.26,1,1,0,0,0,0,1,0
-117.41,-10.9,3.595,-118.16,-0.5,-0.75,10.4,1,1,1,0,0,0,0,0
-116.79,-8.22,3.424,-115.74,2.0,1.05,10.23,1,1,1,0,0,0,0,0
-116.07,-7.4,3.264,-112.58,4.73,3.49,12.13,1,1,1,0,0,0,0,0
-115.15,-4.32,3.05,-109.39,5.99,5.75,10.31,1,1,1,0,0,0,0,0
-112.47,-2.47,2.781,-104.85,7.24,7.62,9.71,1,1,1,0,0,0,0,0
-110.93,0.41,2.754,-104.46,14.26,6.47,13.85,0,1,0,0,0,0,0,0
-108.77,1.95,2.65,-103.8,20.04,4.97,18.08,0,1,0,0,0,0,0,0
-108.57,3.7,2.735,-104.18,20.2,4.39,16.5,0,1,0,0,0,0,0,0
-107.23,4.01,2.852,-104.72,17.47,2.51,13.46,0,1,0,0,0,0,0,0
-106.71,5.86,2.987,-105.39,13.07,1.32,7.21,0,1,0,0,0,0,0,0
-104.35,6.17,3.136,-105.94,7.95,-1.59,1.78,0,1,0,0,0,0,0,0
-103.73,5.24,3.34,-106.42,1.87,-2.68,-3.38,0,0,0,0,0,0,0,0
-103.22,-0.51,3.589,-106.83,-4.81,-3.62,-4.3,0,0,0,0,0,0,0,0
-104.04,-5.04,3.639,-107.01,-8.37,-2.97,-3.33,1,1,0,0,0,0,0,0
-104.76,-7.92,3.504,-107.3,-7.64,-2.54,0.28,1,1,0,0,0,0,0,0
-105.07,-8.33,3.331,-107.63,-6.37,-2.56,1.96,1,1,0,0,0,0,0,0
-106.1,-7.3,3.237,-107.92,-4.07,-1.82,3.23,1,1,0,0,0,0,1,0
-107.64,-6.48,3.286,-108.19,-0.19,-0.55,6.29,1,1,0,0,0,0,0,0
-109.39,-2.78,3.348,-108.16,2.28,1.23,5.06,1,1,0,0,0,0,1,0
-110.0,-1.03,3.342,-108.19,2.85,1.81,3.88,1,1,0,0,0,0,0,0
-108.98,1.44,3.498,-108.22,3.27,0.75,1.83,1,0,0,0,0,0,1,0
-107.64,1.65,3.452,-108.16,2.81,-0.52,1.16,1,1,0,0,0,0,0,0
-107.54,0.82,3.356,-108.12,2.37,-0.58,1.54,1,1,0,0,0,0,1,0
-107.13,-1.03,3.205,-108.08,3.04,-0.95,4.07,1,1,0,0,0,0,1,0
-107.23,-2.36,2.998,-108.08,4.44,-0.85,6.8,1,1,0,0,0,0,0,0
-107.23,-2.88,2.813,-108.11,5.99,-0.88,8.87,1,1,0,0,0,0,1,0
-107.85,-2.26,2.594,-108.15,7.85,-0.3,10.11,1,1,0,0,0,0,0,0
-107.85,-0.1,2.632,-108.07,15.39,-0.22,15.5,0,1,0,0,0,0,1,0
-108.46,3.08,2.601,-108.08,21.17,0.38,18.09,0,0,0,0,0,0,0,0
-108.46,4.22,2.765,-107.97,20.48,0.49,16.26,0,1,0,0,0,0,1,0
-108.46,4.32,2.885,-107.87,18.58,0.59,14.26,0,1,0,0,0,0,0,0
-108.77,5.24,3.083,-107.78,13.49,0.99,8.25,0,1,0,0,0,0,1,0
-108.05,5.04,3.276,-107.61,8.13,0.44,3.09,0,1,0,0,0,0,0,0
-107.95,3.6,3.48,-107.48,2.86,0.47,-0.74,0,1,0,0,0,0,1,0
-106.82,-1.75,3.697,-107.36,-3.08,-0.54,-1.33,0,1,0,0,0,0,0,0
-106.1,-5.55,3.938,-107.26,-9.14,-1.16,-3.59,1,1,0,0,0,0,0,0
-105.58,-7.81,3.759,-107.4,-8.26,-1.81,-0.44,1,1,0,0,0,0,1,0
-105.69,-7.92,3.664,-107.54,-6.55,-1.86,1.36,1,1,0,0,0,0,0,0
-106.0,-6.68,3.609,-107.78,-4.0,-1.79,2.69,1,1,0,0,0,0,1,0
-106.1,-6.27,3.573,-107.96,-0.41,-1.87,5.86,1,1,0,0,0,0,0,0
-107.54,-3.39,3.56,-108.15,1.99,-0.61,5.38,1,1,0,0,0,0,1,0
-108.26,-1.03,3.55,-108.28,4.38,-0.02,5.41,1,1,0,0,0,0,0,0
-109.49,3.6,3.309,-108.47,5.54,1.02,1.95,1,1,0,0,0,0,1,0
-109.8,6.27,3.025,-110.32,6.68,-0.52,0.41,1,1,0,0,1,0,0,0
-112.88,9.77,2.908,-112.95,7.58,-0.06,-2.19,1,0,0,0,1,0,0,0
-114.12,10.69,3.072,-114.19,13.23,-0.07,2.54,0,1,0,0,1,0,1,0
-116.28,11.41,3.059,-115.15,17.72,1.12,6.31,0,1,0,0,0,0,0,0
-117.61,11.41,2.947,-116.01,21.36,1.6,9.95,0,1,0,0,0,0,1,0
-118.33,11.41,3.018,-116.14,19.94,2.2,8.53,0,1,0,0,0,0,0,0
-117.92,10.18,3.123,-116.02,16.01,1.91,5.83,0,1,0,0,0,0,1,0
-116.07,6.37,3.257,-115.74,10.62,0.33,4.25,0,1,0,0,0,0,0,0
-115.87,4.22,3.43,-115.42,4.64,0.44,0.43,0,1,0,0,0,0,1,0
-116.58,1.95,3.625,-115.13,-2.05,1.45,-4.0,0,1,0,0,0,0,0,0
-116.69,0.82,3.731,-114.99,-7.19,1.7,-8.01,1,1,0,0,0,0,1,0
-115.45,-1.03,3.622,-114.77,-7.23,0.69,-6.2,1,1,0,0,0,0,0,0
-115.35,-1.13,3.586,-114.75,-6.31,0.6,-5.18,1,1,0,0,0,0,0,0
-114.73,-1.75,3.534,-114.75,-5.41,-0.01,-3.66,1,1,0,0,0,0,0,0
-114.94,-1.23,3.547,-114.94,-2.13,0.0,-0.89,1,1,0,0,0,0,0,0
-114.94,-0.72,3.567,-115.13,1.08,-0.19,1.8,1,1,0,0,0,0,0,0
-115.25,1.23,3.583,-115.21,2.95,0.04,1.72,1,1,0,0,0,0,0,0
-114.94,2.37,3.6,-115.28,4.8,-0.34,2.44,1,1,0,0,0,0,0,0
-115.45,4.83,3.365,-115.38,5.8,0.07,0.96,1,1,0,0,0,0,0,0
-115.56,5.96,3.044,-115.43,6.89,0.13,0.92,1,1,0,0,0,0,0,0
-115.97,7.61,2.728,-115.42,8.04,0.54,0.43,1,1,0,0,0,0,0,0
-115.45,8.33,2.872,-115.43,14.1,0.03,5.77,0,1,0,0,0,0,0,0
-115.25,9.46,2.798,-115.51,19.29,-0.26,9.84,0,1,0,0,0,0,0,0
-115.25,10.49,2.671,-115.44,23.47,-0.19,12.98,0,1,0,0,0,0,0,0
-116.07,12.13,2.744,-115.47,21.85,0.6,9.71,0,1,0,0,0,0,0,0
-115.04,12.54,2.848,-115.35,17.5,-0.31,4.95,0,1,0,0,0,0,0,0
-114.94,12.44,2.986,-115.21,11.56,-0.27,-0.88,0,1,0,0,0,0,0,0
-112.99,8.23,3.146,-115.23,5.06,-2.24,-3.17,0,1,0,0,0,0,0,0
-111.65,3.29,3.25,-115.25,-1.29,-3.6,-4.58,0,1,0,0,0,0,0,0
-110.83,-1.34,3.382,-115.29,-8.16,-4.47,-6.83,1,1,0,0,0,0,0,0
-110.31,-2.67,3.317,-115.52,-7.87,-5.2,-5.2,1,1,0,0,0,0,0,0
-108.87,-2.88,3.241,-114.1,-6.4,-5.22,-3.52,1,1,1,0,0,0,1,0
-104.14,-2.88,3.096,-111.72,-3.77,-7.58,-0.89,1,1,1,0,0,0,1,0
-95.3,0.1,2.92,-108.68,0.14,-13.38,0.03,1,1,1,0,0,0,0,0
-94.69,0.41,2.978,-106.02,0.38,-11.34,-0.03,1,1,1,0,0,0,0,0
-94.58,0.21,3.077,-103.71,-1.24,-9.12,-1.44,1,1,1,0,0,0,0,0
-94.58,-4.21,3.181,-101.57,-3.58,-6.98,0.63,1,1,1,0,0,0,0,0
-95.1,-5.96,3.289,-99.56,-5.77,-4.46,0.19,1,1,1,0,0,0,0,0
-95.1,-5.96,3.402,-97.65,-7.82,-2.55,-1.86,1,1,1,0,0,0,0,0
-95.51,-5.65,3.348,-94.82,-8.54,0.69,-2.89,1,1,1,0,0,0,0,0
-96.64,-5.45,3.254,-91.76,-8.43,4.88,-2.98,1,1,1,0,0,0,0,0
-97.98,-3.8,3.132,-88.18,-7.11,9.79,-3.3,1,1,1,0,0,0,0,0
-93.35,-1.34,2.997,-84.31,-4.42,9.04,-3.09,1,1,1,0,0,0,1,0
-93.14,2.78,2.822,-81.93,-1.55,11.22,-4.32,1,1,0,0,0,0,0,0
-89.24,6.79,2.585,-79.71,2.01,9.53,-4.78,1,1,0,0,0,0,0,0
-86.15,12.03,2.337,-77.9,6.24,8.26,-5.79,1,1,0,0,0,0,0,0
-85.02,14.91,2.37,-77.48,14.96,7.54,0.05,0,1,0,0,0,0,1,0
-80.81,16.55,2.337,-76.98,21.56,3.83,5.0,0,1,0,0,1,0,0,0
-81.63,15.22,2.257,-77.05,26.6,4.58,11.38,0,0,0,0,1,0,0,0
-82.66,13.67,2.128,-77.68,30.39,4.98,16.72,0,0,0,0,1,0,0,0
-84.2,12.95,1.889,-79.59,34.03,4.61,21.08,0,0,0,0,1,0,0,0
-85.84,12.44,1.547,-82.72,38.06,3.13,25.62,0,1,0,0,1,0,0,0
-84.71,11.82,1.225,-87.52,39.97,-2.8,28.15,0,1,0,0,1,0,0,0
-82.25,8.64,0.892,-93.39,39.43,-11.15,30.79,0,1,0,0,0,0,0,0
-84.2,4.94,0.596,-104.79,34.9,-20.59,29.96,1,1,0,0,0,0,0,0
-89.34,2.88,0.326,-139.39,51.97,-50.05,49.09,1,1,0,0,0,0,1,0
-91.5,2.88,0.386,148.5,47.3,-120.0,44.42,1,1,0,0,0,0,0,0
-92.53,3.29,0.759,121.5,28.91,-145.97,25.62,1,1,0,0,0,0,0,0
-92.53,3.29,1.156,112.47,19.94,-155.0,16.65,1,1,0,0,0,0,0,0
-93.14,3.7,1.681,107.73,14.02,-159.13,10.31,1,1,0,0,0,0,0,0
-95.61,4.83,2.125,105.15,11.17,-159.24,6.34,1,1,0,0,0,0,0,0
-96.02,5.04,2.512,103.27,9.49,-160.71,4.45,1,1,0,0,0,0,0,0
-96.02,5.04,2.86,101.68,8.35,-162.3,3.31,1,1,0,0,0,0,0,0
-96.02,5.04,3.183,100.31,7.52,-163.66,2.48,1,1,0,0,0,0,0,0
-96.02,5.04,3.489,99.13,6.86,-164.85,1.83,1,1,0,0,0,0,0,0
-96.02,5.04,3.784,98.08,6.33,-165.89,1.29,1,1,0,0,0,0,0,0
-96.02,5.04,4.288,96.56,11.13,-167.42,6.1,0,1,0,0,0,0,0,0
-96.02,5.04,4.622,95.8,14.43,-168.18,9.39,0,1,0,0,0,0,0,0
-96.02,5.04,4.951,95.13,16.34,-168.85,11.3,0,1,0,0,0,0,0,0
-96.02,5.04,5.266,94.52,17.16,-169.45,12.13,0,1,0,0,0,0,0,0
-96.02,5.04,5.538,94.03,17.19,-169.95,12.15,0,0,0,0,0,0,0,0
-96.02,5.04,5.77,93.62,16.51,-170.36,11.47,0,0,0,0,0,0,0,0
195.12,6.53,5.956,-171.74,4.02,-6.87,-2.51,1,0,1,0,0,0,0,0
195.12,6.53,5.744,-170.97,4.17,-6.1,-2.36,1,0,1,0,0,0,0,0
195.12,6.53,5.505,-169.51,4.35,-4.64,-2.18,1,0,1,0,0,0,0,0
195.12,6.53,5.259,-167.62,4.56,-2.75,-1.97,1,0,1,0,0,0,0,0
195.12,6.53,5.092,-165.43,4.71,-0.56,-1.82,1,0,1,0,0,0,0,0
195.12,6.43,4.82,-162.7,4.98,2.18,-1.45,1,0,1,0,0,0,0,0
197.59,4.68,4.478,-159.53,5.36,2.88,0.68,1,1,1,0,0,0,0,0
201.29,5.09,4.096,-155.8,5.85,2.91,0.76,1,1,1,0,0,0,0,0
205.71,6.53,3.688,-154.3,6.5,-0.01,-0.03,1,1,0,0,1,0,0,0
211.37,5.09,3.259,-154.43,7.34,-5.8,2.25,1,1,0,0,1,0,0,0
217.02,5.4,3.292,-153.8,12.74,-10.82,7.34,0,1,0,0,0,0,0,0
225.35,7.87,3.202,-152.99,17.21,-18.34,9.34,0,1,1,0,0,0,0,0
226.79,10.64,3.074,-152.45,20.69,-19.24,10.05,0,1,1,0,0,0,1,0
224.73,16.91,2.89,-152.38,23.34,-17.12,6.43,0,1,1,0,0,0,1,0
219.7,21.85,2.666,-152.28,25.04,-11.98,3.2,0,1,1,0,0,0,0,0
215.69,26.99,2.391,-151.35,25.77,-7.04,-1.22,0,1,1,0,0,0,0,0
216.41,27.92,2.078,-149.96,25.1,-6.37,-2.82,0,1,1,0,0,0,0,0
219.18,25.76,1.744,-147.84,22.25,-7.02,-3.51,0,1,1,0,0,0,1,0
220.93,23.49,1.416,-145.59,16.52,-6.52,-6.98,1,1,0,0,0,0,0,0
214.35,20.51,1.286,-142.87,12.98,2.78,-7.53,1,1,0,0,0,0,1,0
210.34,20.51,1.625,-139.79,15.11,9.86,-5.41,0,1,0,0,0,0,0,0
209.31,19.59,1.781,-137.33,15.63,13.36,-3.96,0,1,0,0,0,0,1,0
210.96,17.33,2.015,-136.16,13.31,12.88,-4.01,0,0,0,0,0,0,1,0
211.57,13.11,2.246,-135.7,9.47,12.73,-3.64,0,0,0,0,0,0,1,0
216.2,10.13,2.468,-135.26,4.48,8.54,-5.65,0,1,0,0,0,0,0,0
220.31,6.74,2.497,-134.66,2.68,5.03,-4.05,0,1,0,0,0,0,0,0
222.37,4.47,2.498,-133.89,0.52,3.74,-3.96,0,1,0,0,0,0,0,0
225.04,4.89,2.52,-133.36,-3.42,1.6,-8.31,0,1,0,0,0,0,1,0
227.41,5.5,2.547,-132.83,-8.47,-0.24,-13.98,1,1,0,0,0,0,0,0
226.79,5.4,2.386,-132.61,-9.1,0.6,-14.5,1,1,0,0,0,0,0,0
226.17,5.4,2.18,-132.43,-10.07,1.4,-15.47,1,1,0,0,0,0,0,0
225.56,5.61,2.585,-132.98,-0.53,1.47,-6.14,0,1,0,0,0,0,1,0
226.79,5.61,3.011,-133.37,4.33,-0.16,-1.28,0,1,0,0,0,0,0,0
227.92,4.58,3.348,-133.62,7.58,-1.54,3.01,0,1,0,0,0,0,0,0
227.51,3.24,3.679,-133.88,8.99,-1.39,5.75,0,1,0,0,0,0,0,0
227.51,3.24,3.986,-134.1,9.07,-1.61,5.83,0,1,0,0,0,0,0,0
227.41,3.45,4.081,-134.22,10.67,-1.63,7.23,0,0,0,0,0,0,0,0
227.0,4.47,4.126,-134.3,10.61,-1.3,6.14,0,0,0,0,0,0,0,0
227.1,4.78,4.138,-134.36,10.43,-1.46,5.65,0,1,0,0,0,0,0,0
228.54,5.3,4.116,-134.4,9.58,-2.94,4.28,0,1,0,0,0,0,0,0
228.54,5.3,4.074,-134.47,7.74,-3.01,2.45,0,1,0,0,0,0,0,0
228.85,5.3,3.895,-134.24,4.42,-3.09,-0.88,1,1,1,0,0,0,0,0
229.36,5.09,3.58,-132.6,5.44,-1.96,0.34,1,1,1,0,0,0,0,0
230.9,5.3,3.23,-129.87,6.49,-0.78,1.19,1,1,1,0,0,0,0,0
231.62,6.94,2.896,-126.6,7.57,1.78,0.63,1,1,1,0,0,0,0,0
234.19,9.92,2.828,-124.29,11.38,1.51,1.45,0,1,1,0,0,0,0,0
235.63,11.77,2.648,-122.52,14.17,1.85,2.4,0,1,1,0,0,0,1,0
237.69,14.34,2.428,-120.64,15.75,1.68,1.4,0,1,0,0,0,0,0,0
238.1,15.68,2.44,-119.7,11.36,2.2,-4.32,0,1,0,0,0,0,0,0
239.33,16.3,2.461,-119.11,5.18,1.56,-11.12,0,1,0,0,0,0,0,0
240.36,15.27,2.676,-119.61,-0.88,0.03,-16.15,1,1,0,0,0,0,0,0
240.77,9.51,2.916,-120.22,-4.43,-1.0,-13.94,1,0,0,0,0,0,0,0
242.01,3.76,3.081,-120.6,-6.5,-2.61,-10.26,1,0,0,0,0,0,0,0
242.11,-0.15,3.256,-121.12,-7.8,-3.23,-7.65,1,1,0,0,0,0,0,0
242.01,-0.05,3.422,-121.74,-7.91,-3.75,-7.86,1,1,0,0,0,0,1,0
